stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
11247,Ferntree Gully Station,-37.88134219,145.2949525,,vic:rail:FTG,1,Level 0,1
11248,Ferntree Gully Station,-37.88128978,145.2950674,,vic:rail:FTG,1,Level 0,2
11249,Boronia Station,-37.86052901,145.2847357,,vic:rail:BOR,1,Level 0,1
11409,Boronia Station,-37.8604938,145.2847934,,vic:rail:BOR,1,Level 0,2
11410,Bayswater Station,-37.84186584,145.2681787,,vic:rail:BAY,1,Level 0,1
11411,Bayswater Station,-37.8418213,145.2682138,,vic:rail:BAY,1,Level 0,2
11412,Heathmont Station,-37.82849361,145.2445627,,vic:rail:HMT,1,Level 0,1
11413,Heathmont Station,-37.82845009,145.244666,,vic:rail:HMT,1,Level 0,2
11471,Highett Station,-37.9480226,145.0415183,,vic:rail:HIG,1,Level 0,1
12158,Glen Waverley Station,-37.87953181,145.1621023,,vic:rail:GWY,1,Level 0,1
12159,Glen Waverley Station,-37.87949595,145.1621146,,vic:rail:GWY,1,Level 0,2
12160,Syndal Station,-37.87628768,145.1494607,,vic:rail:SYN,1,Level 0,1
12161,Syndal Station,-37.876243,145.1494846,,vic:rail:SYN,1,Level 0,2
12162,Mount Waverley Station,-37.87533705,145.1280991,,vic:rail:MWY,1,Level 0,1
12163,Mount Waverley Station,-37.87521995,145.1281021,,vic:rail:MWY,1,Level 0,2
12164,Lilydale Station,-37.75541252,145.3479169,,vic:rail:LIL,1,Level 0,1
12165,Lilydale Station,-37.75542831,145.3477576,,vic:rail:LIL,1,Level 0,2
12166,Mooroolbark Station,-37.78470413,145.3136866,,vic:rail:MLK,1,Level 0,1
12167,Mooroolbark Station,-37.78465024,145.3136992,,vic:rail:MLK,1,Level 0,2
12168,Croydon Station,-37.79536639,145.2807016,,vic:rail:CDN,1,Level 0,1
12169,Croydon Station,-37.79536357,145.2805086,,vic:rail:CDN,1,Level 0,2
12170,Ringwood East Station,-37.81171674,145.2508671,,vic:rail:RWE,1,Level 0,1
12171,Ringwood East Station,-37.81166285,145.2508797,,vic:rail:RWE,1,Level 0,2
12172,Pakenham Station,-38.08050747,145.4865067,,vic:rail:PKM,1,Level 0,1
12173,Pakenham Station,-38.08044499,145.4865536,,vic:rail:PKM,1,Level 0,2
12174,Officer Station,-38.0663162,145.4115991,,vic:rail:OFC,1,Level 0,1
12175,Officer Station,-38.06624567,145.4117146,,vic:rail:OFC,1,Level 0,2
12176,Beaconsfield Station,-38.05112566,145.3665003,,vic:rail:BFD,1,Level 0,1
12177,Beaconsfield Station,-38.05107192,145.3665243,,vic:rail:BFD,1,Level 0,2
12178,Berwick Station,-38.04022282,145.3453542,,vic:rail:BEW,1,Level 0,1
12179,Berwick Station,-38.04014222,145.3453902,,vic:rail:BEW,1,Level 0,2
12180,Narre Warren Station,-38.02766369,145.3038702,,vic:rail:NWA,1,Level 0,1
12181,Narre Warren Station,-38.02753839,145.3039301,,vic:rail:NWA,1,Level 0,2
12182,Hallam Station,-38.01794675,145.269715,,vic:rail:HLM,1,Level 0,1
12183,Hallam Station,-38.01782079,145.2697293,,vic:rail:HLM,1,Level 0,2
12184,Cranbourne Station,-38.09958952,145.2804723,,vic:rail:CBE,1,Level 0,1
12185,Cranbourne Station,-38.09998724,145.28117,,vic:rail:CBE,1,Level 0,2
12186,Merinda Park Station,-38.07904333,145.2633622,,vic:rail:MPK,1,Level 0,1
12187,Dandenong Station,-37.99003808,145.2095984,,vic:rail:DNG,1,Level 0,1
12188,Dandenong Station,-37.99016056,145.2099484,,vic:rail:DNG,1,Level 0,2
12189,Dandenong Station,-37.99010859,145.2100863,,vic:rail:DNG,1,Level 0,3
12190,Yarraman Station,-37.97773178,145.1910097,,vic:rail:YMN,1,Level 0,1
12191,Yarraman Station,-37.97769627,145.1910447,,vic:rail:YMN,1,Level 0,2
12192,Noble Park Station,-37.96622266,145.1757768,,vic:rail:NPK,1,Level 0,1
12193,Noble Park Station,-37.96619634,145.175823,,vic:rail:NPK,1,Level 0,2
12194,Sandown Park Station,-37.95649396,145.1627237,,vic:rail:SNP,1,Level 0,1
12195,Flagstaff Station,-37.81193456,144.9560753,,vic:rail:FGS,1,Level -3,3
12196,Flagstaff Station,-37.81175303,144.9560008,,vic:rail:FGS,1,Level -3,4
12197,Melbourne Central Station,-37.8099652,144.9625587,,vic:rail:MCE,1,Level -3,3
12198,Melbourne Central Station,-37.80991898,144.9624919,,vic:rail:MCE,1,Level -3,4
12199,Parliament Station,-37.81097201,144.9728564,,vic:rail:PAR,1,Level -3,3
12200,Parliament Station,-37.81092148,144.9730622,,vic:rail:PAR,1,Level -3,4
12201,Flinders Street Station,-37.81845378,144.9682667,,vic:rail:FSS,1,Level 0,13
12202,Flinders Street Station,-37.81840717,144.9681771,,vic:rail:FSS,1,Level 0,12
12203,Flinders Street Station,-37.81891371,144.9661979,,vic:rail:FSS,1,Level 0,10
12204,Flinders Street Station,-37.81860101,144.9668767,,vic:rail:FSS,1,Level 0,9
12205,Flinders Street Station,-37.81855617,144.9668893,,vic:rail:FSS,1,Level 0,8
12206,East Camberwell Station,-37.82584107,145.0682484,,vic:rail:ECM,1,Level 0,1
12207,East Camberwell Station,-37.82578721,145.0682612,,vic:rail:ECM,1,Level 0,2
12208,East Camberwell Station,-37.82568794,145.0682524,,vic:rail:ECM,1,Level 0,3
12209,Canterbury Station,-37.82471032,145.0806617,,vic:rail:CBY,1,Level 0,3
12210,Canterbury Station,-37.8247495,145.0808538,,vic:rail:CBY,1,Level 0,1
12211,Canterbury Station,-37.82469564,145.0808666,,vic:rail:CBY,1,Level 0,2
12212,Chatham Station,-37.82426367,145.0886602,,vic:rail:CHM,1,Level 0,1
12213,Chatham Station,-37.82421918,145.0886955,,vic:rail:CHM,1,Level 0,2
12214,Chatham Station,-37.82425874,145.089467,,vic:rail:CHM,1,Level 0,3
12221,Box Hill Station,-37.81934528,145.1218348,,vic:rail:BOX,1,Level 0,2
12222,Box Hill Station,-37.81930042,145.1218473,,vic:rail:BOX,1,Level 0,3
12223,Box Hill Station,-37.81918313,145.1218389,,vic:rail:BOX,1,Level 0,4
12224,Laburnum Station,-37.82062888,145.1408201,,vic:rail:LAB,1,Level 0,2
12225,Laburnum Station,-37.82074743,145.140908,,vic:rail:LAB,1,Level 0,1
12226,Blackburn Station,-37.82019776,145.1500672,,vic:rail:BBN,1,Level 0,1
12227,Blackburn Station,-37.82014371,145.1500685,,vic:rail:BBN,1,Level 0,2
12228,Blackburn Station,-37.8200439,145.1500256,,vic:rail:BBN,1,Level 0,3
12229,Nunawading Station,-37.82052723,145.1746437,,vic:rail:NWG,1,Level 0,2
12230,Nunawading Station,-37.8206714,145.1740607,,vic:rail:NWG,1,Level 0,1
12231,Mitcham Station,-37.81805724,145.1927108,,vic:rail:MCH,1,Level 0,2
12232,Mitcham Station,-37.81815686,145.1927424,,vic:rail:MCH,1,Level 0,1
12233,Heatherdale Station,-37.81873341,145.2145861,,vic:rail:HTD,1,Level 0,2
12234,Heatherdale Station,-37.8188325,145.2145837,,vic:rail:HTD,1,Level 0,1
12235,Ringwood Station,-37.81568389,145.22928,,vic:rail:RWD,1,Level 0,3
12236,Ringwood Station,-37.8159431,145.2291375,,vic:rail:RWD,1,Level 0,1
12237,Ringwood Station,-37.81592405,145.2290698,,vic:rail:RWD,1,Level 0,2
12238,Auburn Station,-37.82255502,145.0460554,,vic:rail:AUB,1,Level 0,1
12239,Auburn Station,-37.82249272,145.0461025,,vic:rail:AUB,1,Level 0,2
12240,Auburn Station,-37.82237411,145.0460147,,vic:rail:AUB,1,Level 0,3
12241,Glenferrie Station,-37.82158336,145.0364017,,vic:rail:GFE,1,Level 1,1
12242,Glenferrie Station,-37.82147545,145.0364159,,vic:rail:GFE,1,Level 1,2
12243,Glenferrie Station,-37.82141202,145.0363948,,vic:rail:GFE,1,Level 1,3
12244,Hawthorn Station,-37.82207113,145.0230057,,vic:rail:HAW,1,Level 0,1
12245,Hawthorn Station,-37.82196208,145.0229518,,vic:rail:HAW,1,Level 0,2
12246,Hawthorn Station,-37.82189883,145.0229422,,vic:rail:HAW,1,Level 0,3
12247,Burnley Station,-37.82768805,145.007654,,vic:rail:BLY,1,Level 0,1
12248,Burnley Station,-37.82761657,145.00769,,vic:rail:BLY,1,Level 0,2
12249,Burnley Station,-37.82752649,145.0076924,,vic:rail:BLY,1,Level 0,3
12250,Burnley Station,-37.82748126,145.0076823,,vic:rail:BLY,1,Level 0,4
12251,East Richmond Station,-37.82651183,144.9967559,,vic:rail:ERM,1,Level 0,1
12252,East Richmond Station,-37.82633303,144.9968403,,vic:rail:ERM,1,Level 0,2
12253,Richmond Station,-37.8240664,144.9891647,,vic:rail:RMD,1,Level 0,1
12254,Richmond Station,-37.82403938,144.9891654,,vic:rail:RMD,1,Level 0,2
12255,Richmond Station,-37.82395008,144.9892133,,vic:rail:RMD,1,Level 0,3
12256,Richmond Station,-37.82392305,144.989214,,vic:rail:RMD,1,Level 0,4
12257,Richmond Station,-37.82383356,144.9892506,,vic:rail:RMD,1,Level 0,5
12258,Richmond Station,-37.82380712,144.9892854,,vic:rail:RMD,1,Level 0,6
12259,Richmond Station,-37.82371743,144.9893105,,vic:rail:RMD,1,Level 0,7
12260,Richmond Station,-37.8236906,144.9893226,,vic:rail:RMD,1,Level 0,8
12261,Richmond Station,-37.82360091,144.9893478,,vic:rail:RMD,1,Level 0,9
12262,Richmond Station,-37.82358348,144.9893823,,vic:rail:RMD,1,Level 0,10
12263,Heyington Station,-37.83464428,145.0225679,,vic:rail:HEY,2,Level 0,1
12264,Heyington Station,-37.8346203,145.0227503,,vic:rail:HEY,2,Level 0,2
12265,Kooyong Station,-37.83997379,145.0335391,,vic:rail:KYG,1,Level 0,1
12266,Kooyong Station,-37.83983621,145.033395,,vic:rail:KYG,1,Level 0,2
12267,Tooronga Station,-37.84913467,145.0413989,,vic:rail:TGA,1,Level 0,1
12268,Tooronga Station,-37.84905492,145.0414806,,vic:rail:TGA,1,Level 0,2
12269,Gardiner Station,-37.8528872,145.0508467,,vic:rail:GAR,1,Level 0,1
13713,Sandown Park Station,-37.95647719,145.1628038,,vic:rail:SNP,1,Level 0,2
13714,Springvale Station,-37.94927189,145.1532871,,vic:rail:SPG,1,Level 0,1
13715,Springvale Station,-37.94922881,145.1534133,,vic:rail:SPG,1,Level 0,2
13716,Westall Station,-37.93804784,145.1381497,,vic:rail:WTL,1,Level 0,1
13717,Westall Station,-37.93797703,145.1382311,,vic:rail:WTL,1,Level 0,2
13718,Clayton Station,-37.92489719,145.1209953,,vic:rail:CLA,1,Level 0,1
13719,Clayton Station,-37.92485269,145.1210306,,vic:rail:CLA,1,Level 0,2
13720,Huntingdale Station,-37.91107194,145.102397,,vic:rail:HUN,1,Level 0,1
13721,Huntingdale Station,-37.91102782,145.102455,,vic:rail:HUN,1,Level 0,2
13722,Oakleigh Station,-37.90024252,145.0880951,,vic:rail:OAK,1,Level 1,1
13723,Oakleigh Station,-37.900301,145.0883666,,vic:rail:OAK,1,Level 1,2
13725,Hughesdale Station,-37.89402172,145.0757697,,vic:rail:HUG,1,Level 0,1
13726,Hughesdale Station,-37.89396786,145.0757825,,vic:rail:HUG,1,Level 0,2
13727,Murrumbeena Station,-37.89029026,145.0674862,,vic:rail:MRB,1,Level 0,1
13728,Murrumbeena Station,-37.8902456,145.0675101,,vic:rail:MRB,1,Level 0,2
13729,Carnegie Station,-37.886334,145.0587205,,vic:rail:CNE,1,Level 0,1
13730,Carnegie Station,-37.88628952,145.0587557,,vic:rail:CNE,1,Level 0,2
13731,Werribee Station,-37.8994996,144.6608867,,vic:rail:WER,1,Level 0,1
13732,Werribee Station,-37.89955386,144.6608964,,vic:rail:WER,1,Level 0,2
13733,Werribee Station,-37.89986024,144.6604432,,vic:rail:WER,1,Level 0,3
13734,Hoppers Crossing Station,-37.88301076,144.7016681,,vic:rail:HCG,1,Level 0,1
13735,Hoppers Crossing Station,-37.88305624,144.7016894,,vic:rail:HCG,1,Level 0,2
13736,Laverton Station,-37.86354523,144.7728485,,vic:rail:LAV,1,Level 0,1
13737,Laverton Station,-37.86366146,144.7727995,,vic:rail:LAV,1,Level 0,2
13738,Aircraft Station,-37.86670408,144.7602836,,vic:rail:ACF,1,Level 0,1
13739,Aircraft Station,-37.86674932,144.7602936,,vic:rail:ACF,1,Level 0,2
13740,Westona Station,-37.86521907,144.8140603,,vic:rail:WTO,1,Level 0,1
13741,Westona Station,-37.86517404,144.8140616,,vic:rail:WTO,1,Level 0,2
13742,Altona Station,-37.86715283,144.82944,,vic:rail:ALT,1,Level 0,1
13743,Seaholme Station,-37.86782554,144.8410264,,vic:rail:SHE,1,Level 0,1
13744,Westgarth Station,-37.78057836,144.9993933,,vic:rail:WTG,1,Level 0,1
13745,Westgarth Station,-37.78052277,144.999304,,vic:rail:WTG,1,Level 0,2
13746,Dennis Station,-37.77924153,145.0082515,,vic:rail:DEN,1,Level 0,1
13747,Dennis Station,-37.77914244,145.0082542,,vic:rail:DEN,1,Level 0,2
13748,Fairfield Station,-37.77923565,145.0169831,,vic:rail:FFD,1,Level 0,1
13749,Fairfield Station,-37.77912794,145.0170087,,vic:rail:FFD,1,Level 0,2
13750,Alphington Station,-37.77844825,145.0312876,,vic:rail:ALP,1,Level 0,1
13751,Alphington Station,-37.77835741,145.0312445,,vic:rail:ALP,1,Level 0,2
13752,Darebin Station,-37.77491182,145.0386249,,vic:rail:DBN,1,Level 0,1
13753,Darebin Station,-37.77484687,145.0385131,,vic:rail:DBN,1,Level 0,2
13754,Ivanhoe Station,-37.76895098,145.0454351,,vic:rail:IVA,1,Level 0,1
13755,Ivanhoe Station,-37.76884251,145.0454153,,vic:rail:IVA,1,Level 0,2
13756,Eaglemont Station,-37.76372873,145.0538822,,vic:rail:EAG,1,Level 0,1
13757,Eaglemont Station,-37.76366417,145.0537931,,vic:rail:EAG,1,Level 0,2
13758,Heidelberg Station,-37.7571296,145.060843,,vic:rail:HDB,1,Level 0,1
13759,Heidelberg Station,-37.75709244,145.0607758,,vic:rail:HDB,1,Level 0,2
13760,Rosanna Station,-37.74315182,145.0663148,,vic:rail:ROS,1,Level 0,1
14232,Highett Station,-37.94800686,145.0416553,,vic:rail:HIG,1,Level 0,2
14233,Moorabbin Station,-37.93468486,145.0366271,,vic:rail:MRN,1,Level 0,1
14234,Moorabbin Station,-37.93457772,145.0366868,,vic:rail:MRN,1,Level 0,2
14235,Moorabbin Station,-37.93454397,145.0368242,,vic:rail:MRN,1,Level 0,3
14236,Patterson Station,-37.92487071,145.0355229,,vic:rail:PAT,1,Level 0,1
14237,Patterson Station,-37.92487147,145.0355684,,vic:rail:PAT,1,Level 0,2
14238,Patterson Station,-37.92490039,145.0356814,,vic:rail:PAT,1,Level 0,3
14239,Bentleigh Station,-37.91709091,145.0369813,,vic:rail:BEN,1,Level 0,1
14240,Bentleigh Station,-37.91710086,145.0370379,,vic:rail:BEN,1,Level 0,2
14241,Bentleigh Station,-37.91710314,145.0371743,,vic:rail:BEN,1,Level 0,3
14242,McKinnon Station,-37.91147568,145.0380064,,vic:rail:MCK,1,Level 0,1
14243,McKinnon Station,-37.91147644,145.0380518,,vic:rail:MCK,1,Level 0,2
14244,McKinnon Station,-37.91145169,145.038189,,vic:rail:MCK,1,Level 0,3
14245,Ormond Station,-37.90418992,145.0393714,,vic:rail:OMD,1,Level 0,1
14246,Ormond Station,-37.90419086,145.0394282,,vic:rail:OMD,1,Level 0,2
14247,Ormond Station,-37.90420196,145.039553,,vic:rail:OMD,1,Level 0,3
14248,Glen Huntly Station,-37.89018352,145.041949,,vic:rail:GHY,1,Level 0,1
14249,Glen Huntly Station,-37.89019479,145.0420852,,vic:rail:GHY,1,Level 0,2
14250,Glen Huntly Station,-37.88940627,145.0423562,,vic:rail:GHY,1,Level 0,3
14251,Caulfield Station,-37.87736201,145.042084,,vic:rail:CFD,1,Level 1,1
14252,Caulfield Station,-37.87735678,145.0423115,,vic:rail:CFD,1,Level 1,2
14253,Caulfield Station,-37.87728586,145.0423816,,vic:rail:CFD,1,Level 1,3
14254,Caulfield Station,-37.8771605,145.0424304,,vic:rail:CFD,1,Level 1,4
14255,Malvern Station,-37.86643326,145.0292778,,vic:rail:MAL,1,Level 0,1
14256,Malvern Station,-37.86636291,145.029382,,vic:rail:MAL,1,Level 0,2
14257,Malvern Station,-37.86633703,145.0294509,,vic:rail:MAL,1,Level 0,3
14258,Malvern Station,-37.86625748,145.0295439,,vic:rail:MAL,1,Level 0,4
14259,Armadale Station,-37.85624829,145.0189787,,vic:rail:ARM,1,Level 0,1
14260,Armadale Station,-37.85620554,145.0191162,,vic:rail:ARM,1,Level 0,2
14263,Toorak Station,-37.85083188,145.0136115,,vic:rail:TOR,1,Level 0,1
14264,Toorak Station,-37.85073394,145.0136824,,vic:rail:TOR,1,Level 0,2
14267,Hawksburn Station,-37.84472941,145.0018088,,vic:rail:HKN,1,Level 0,1
14268,Hawksburn Station,-37.84463109,145.0018569,,vic:rail:HKN,1,Level 0,2
14271,Sandringham Station,-37.95017551,145.0044745,,vic:rail:SHM,1,Level 0,1
14272,Hampton Station,-37.93819338,145.0014875,,vic:rail:HAM,1,Level 0,1
14273,Hampton Station,-37.93812306,145.0015918,,vic:rail:HAM,1,Level 0,2
14275,Brighton Beach Station,-37.92635018,144.9892141,,vic:rail:BBH,1,Level 0,2
14276,Brighton Beach Station,-37.92645179,144.9893592,,vic:rail:BBH,1,Level 0,3
14277,Middle Brighton Station,-37.91475309,144.9966621,,vic:rail:MBN,1,Level 0,1
14278,Middle Brighton Station,-37.91480907,144.9967743,,vic:rail:MBN,1,Level 0,2
14279,North Brighton Station,-37.90459859,145.0025901,,vic:rail:NBN,1,Level 0,1
14280,North Brighton Station,-37.90470861,145.0027009,,vic:rail:NBN,1,Level 0,2
14281,Gardenvale Station,-37.89662205,145.0041136,,vic:rail:GVE,1,Level 0,1
14282,Gardenvale Station,-37.89665119,145.0042379,,vic:rail:GVE,1,Level 0,2
14283,Elsternwick Station,-37.88524454,145.0011802,,vic:rail:ELS,1,Level 0,1
14284,Elsternwick Station,-37.8852271,145.0012148,,vic:rail:ELS,1,Level 0,2
14285,Ripponlea Station,-37.87580521,144.9951142,,vic:rail:RIP,1,Level 0,1
14286,Ripponlea Station,-37.87579814,144.9952281,,vic:rail:RIP,1,Level 0,2
14287,Balaclava Station,-37.86965064,144.9935532,,vic:rail:BCV,1,Level 0,2
14288,Balaclava Station,-37.86960366,144.9934408,,vic:rail:BCV,1,Level 0,1
14289,Windsor Station,-37.85605095,144.9919102,,vic:rail:WIN,1,Level 0,1
14290,Windsor Station,-37.85579641,144.9917807,,vic:rail:WIN,1,Level 0,2
14291,Prahran Station,-37.84970629,144.9897753,,vic:rail:PRA,1,Level 0,1
14292,Prahran Station,-37.84970842,144.9899002,,vic:rail:PRA,1,Level 0,2
14293,South Yarra Station,-37.837915,144.9921863,,vic:rail:SYR,1,Level 0,1
14294,South Yarra Station,-37.83806086,144.9922846,,vic:rail:SYR,1,Level 0,2
14295,South Yarra Station,-37.8380166,144.9923312,,vic:rail:SYR,1,Level 0,3
14296,South Yarra Station,-37.8379917,144.9924569,,vic:rail:SYR,1,Level 0,4
14297,South Yarra Station,-37.83793843,144.9925038,,vic:rail:SYR,1,Level 0,5
14298,South Yarra Station,-37.83796759,144.992628,,vic:rail:SYR,1,Level 0,6
14299,Upfield Station,-37.66558921,144.9466287,,vic:rail:UFD,1,Level 0,1
14300,Gowrie Station,-37.70107512,144.9589088,,vic:rail:GOW,1,Level 0,1
14301,Gowrie Station,-37.70106513,144.9588524,,vic:rail:GOW,1,Level 0,2
14302,Fawkner Station,-37.71512768,144.9606446,,vic:rail:FAK,1,Level 0,1
14303,Fawkner Station,-37.71508929,144.9605095,,vic:rail:FAK,1,Level 0,2
14304,Merlynston Station,-37.72148512,144.9614005,,vic:rail:MYN,1,Level 0,1
14305,Merlynston Station,-37.72149334,144.9613549,,vic:rail:MYN,1,Level 0,2
14306,Batman Station,-37.73289075,144.9627671,,vic:rail:BAT,1,Level 0,1
14307,Batman Station,-37.73289897,144.9627215,,vic:rail:BAT,1,Level 0,2
14308,Coburg Station,-37.74236382,144.9633812,,vic:rail:COB,1,Level 0,1
14309,Coburg Station,-37.74234286,144.9632116,,vic:rail:COB,1,Level 0,2
14310,Moreland Station,-37.75409928,144.9619358,,vic:rail:MLD,1,Level 0,1
14311,Moreland Station,-37.75408733,144.9617658,,vic:rail:MLD,1,Level 0,2
14312,Anstey Station,-37.76131507,144.9607388,,vic:rail:ASY,1,Level 0,1
14313,Anstey Station,-37.76128589,144.9606147,,vic:rail:ASY,1,Level 0,2
14314,Brunswick Station,-37.76774875,144.9596539,,vic:rail:BWK,1,Level 0,1
14315,Brunswick Station,-37.76768373,144.9595421,,vic:rail:BWK,1,Level 0,2
14316,Jewell Station,-37.77497038,144.9587968,,vic:rail:JWL,1,Level 0,1
14317,Jewell Station,-37.77489616,144.958674,,vic:rail:JWL,1,Level 0,2
14318,Royal Park Station,-37.78123856,144.9523341,,vic:rail:RPK,1,Level 0,1
14319,Royal Park Station,-37.78113908,144.9523141,,vic:rail:RPK,1,Level 0,2
14320,Flemington Bridge Station,-37.78827327,144.9392174,,vic:rail:FBD,1,Level 0,1
14321,Flemington Bridge Station,-37.78812114,144.9392784,,vic:rail:FBD,1,Level 0,2
14322,Macaulay Station,-37.79432177,144.9362216,,vic:rail:MAC,1,Level 0,1
14323,Macaulay Station,-37.79427455,144.936098,,vic:rail:MAC,1,Level 0,2
14324,North Melbourne Station,-37.80706074,144.9421935,,vic:rail:NME,1,Level 0,1
14325,North Melbourne Station,-37.80716764,144.9421224,,vic:rail:NME,1,Level 0,2
14326,North Melbourne Station,-37.80716665,144.9420657,,vic:rail:NME,1,Level 0,3
14327,North Melbourne Station,-37.8072191,144.9419733,,vic:rail:NME,1,Level 0,4
14328,North Melbourne Station,-37.80740084,144.9420592,,vic:rail:NME,1,Level 0,5
14329,North Melbourne Station,-37.80737985,144.9418894,,vic:rail:NME,1,Level 0,6
14330,Clifton Hill Station,-37.78847865,144.995501,,vic:rail:CHL,1,Level 0,1
14331,Clifton Hill Station,-37.78868312,144.9953365,,vic:rail:CHL,1,Level 0,2
14332,Victoria Park Station,-37.79917603,144.9944623,,vic:rail:VPK,1,Level 1,1
14333,Victoria Park Station,-37.79911143,144.9943732,,vic:rail:VPK,1,Level 1,2
14334,Collingwood Station,-37.80439004,144.9937079,,vic:rail:CWD,1,Level 2,2
14335,Collingwood Station,-37.80445464,144.993797,,vic:rail:CWD,1,Level 2,1
14336,North Richmond Station,-37.8104894,144.9925546,,vic:rail:NRM,1,Level 1,1
14337,North Richmond Station,-37.81046064,144.9924531,,vic:rail:NRM,1,Level 1,2
14338,West Richmond Station,-37.81498577,144.9914672,,vic:rail:WRM,1,Level 0,1
14339,West Richmond Station,-37.8148679,144.991425,,vic:rail:WRM,1,Level 0,2
14340,Jolimont-MCG Station,-37.81655366,144.9840749,,vic:rail:JLI,1,Level -1,1
14341,Jolimont-MCG Station,-37.81648198,144.9840996,,vic:rail:JLI,1,Level -1,2
15323,Rosanna Station,-37.74317661,145.0661779,,vic:rail:ROS,1,Level 0,2
15324,Macleod Station,-37.72652298,145.0689599,,vic:rail:MCD,1,Level 0,3
15325,Macleod Station,-37.72644284,145.0690187,,vic:rail:MCD,1,Level 0,2
15326,Macleod Station,-37.72640904,145.0691557,,vic:rail:MCD,1,Level 0,1
15327,Watsonia Station,-37.71102048,145.0837577,,vic:rail:WAT,1,Level -1,1
15328,Watsonia Station,-37.71099198,145.0836677,,vic:rail:WAT,1,Level -1,2
